grid_id,Station,date,level_daily_mean_m,level_daily_max_m,n_obs
PUNE_G001,Pimpale Gurav,2023-08-29,549.687,549.75,92
PUNE_G001,Pimpale Gurav,2023-08-30,549.484,549.6,92
PUNE_G001,Pimpale Gurav,2023-08-31,549.31,549.33,84
PUNE_G001,Pimpale Gurav,2023-09-01,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2023-09-02,549.649,550.58,79
PUNE_G001,Pimpale Gurav,2023-09-03,550.003,550.57,86
PUNE_G001,Pimpale Gurav,2023-09-04,549.314,549.4,89
PUNE_G001,Pimpale Gurav,2023-09-05,549.31,549.31,72
PUNE_G001,Pimpale Gurav,2023-09-06,549.31,549.31,58
PUNE_G001,Pimpale Gurav,2023-09-07,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-09-08,549.935,552.12,96
PUNE_G001,Pimpale Gurav,2023-09-09,551.902,552.33,90
PUNE_G001,Pimpale Gurav,2023-09-10,550.492,551.23,96
PUNE_G001,Pimpale Gurav,2023-09-11,549.774,550.88,90
PUNE_G001,Pimpale Gurav,2023-09-12,549.341,550.06,95
PUNE_G001,Pimpale Gurav,2023-09-13,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-09-14,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-09-15,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-09-16,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-09-17,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-09-18,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-09-19,549.502,549.78,94
PUNE_G001,Pimpale Gurav,2023-09-20,549.688,549.74,81
PUNE_G001,Pimpale Gurav,2023-09-21,549.512,549.65,94
PUNE_G001,Pimpale Gurav,2023-09-22,549.428,549.61,88
PUNE_G001,Pimpale Gurav,2023-09-23,549.805,550.28,96
PUNE_G001,Pimpale Gurav,2023-09-24,549.636,549.97,94
PUNE_G001,Pimpale Gurav,2023-09-25,549.419,549.45,94
PUNE_G001,Pimpale Gurav,2023-09-26,549.417,549.86,91
PUNE_G001,Pimpale Gurav,2023-09-27,550.627,551.06,95
PUNE_G001,Pimpale Gurav,2023-09-28,550.112,550.82,93
PUNE_G001,Pimpale Gurav,2023-09-29,549.759,549.93,96
PUNE_G001,Pimpale Gurav,2023-09-30,550.279,550.5,93
PUNE_G001,Pimpale Gurav,2023-10-01,552.05,552.8,92
PUNE_G001,Pimpale Gurav,2023-10-02,550.766,551.54,92
PUNE_G001,Pimpale Gurav,2023-10-03,549.841,550.31,94
PUNE_G001,Pimpale Gurav,2023-10-04,549.46,549.54,95
PUNE_G001,Pimpale Gurav,2023-10-05,549.382,549.43,95
PUNE_G001,Pimpale Gurav,2023-10-06,549.32,549.36,95
PUNE_G001,Pimpale Gurav,2023-10-07,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-10-08,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-10-09,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-10-10,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-10-11,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-10-12,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-10-13,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-10-14,549.341,549.53,96
PUNE_G001,Pimpale Gurav,2023-10-15,549.313,549.33,96
PUNE_G001,Pimpale Gurav,2023-10-16,549.319,549.32,95
PUNE_G001,Pimpale Gurav,2023-10-17,549.317,549.32,95
PUNE_G001,Pimpale Gurav,2023-10-18,549.31,549.32,89
PUNE_G001,Pimpale Gurav,2023-10-19,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2023-10-20,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2023-10-21,549.31,549.31,74
PUNE_G001,Pimpale Gurav,2023-10-22,549.31,549.31,71
PUNE_G001,Pimpale Gurav,2023-10-23,549.31,549.31,76
PUNE_G001,Pimpale Gurav,2023-10-24,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2023-10-25,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2023-10-26,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-10-27,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-10-28,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-10-29,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-10-30,549.31,549.31,86
PUNE_G001,Pimpale Gurav,2023-10-31,549.31,549.31,65
PUNE_G001,Pimpale Gurav,2023-11-01,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2023-11-02,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2023-11-03,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-11-04,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-11-05,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-11-06,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-11-07,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-11-08,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2023-11-09,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-11-10,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-11-11,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-11-12,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-11-13,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-11-14,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-11-15,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-11-16,549.31,549.31,80
PUNE_G001,Pimpale Gurav,2023-11-17,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2023-11-18,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-11-19,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2023-11-20,549.31,549.31,68
PUNE_G001,Pimpale Gurav,2023-11-22,549.31,549.31,45
PUNE_G001,Pimpale Gurav,2023-11-23,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-11-24,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2023-11-25,549.31,549.31,76
PUNE_G001,Pimpale Gurav,2023-11-26,549.31,549.31,46
PUNE_G001,Pimpale Gurav,2023-11-27,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2023-11-28,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2023-11-29,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2023-11-30,549.31,549.31,58
PUNE_G001,Pimpale Gurav,2023-12-01,549.31,549.31,73
PUNE_G001,Pimpale Gurav,2023-12-02,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2023-12-03,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2023-12-04,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2023-12-05,549.31,549.31,71
PUNE_G001,Pimpale Gurav,2023-12-06,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-12-07,549.31,549.31,73
PUNE_G001,Pimpale Gurav,2023-12-08,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2023-12-09,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2023-12-10,549.31,549.31,80
PUNE_G001,Pimpale Gurav,2023-12-11,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2023-12-12,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2023-12-13,549.31,549.31,56
PUNE_G001,Pimpale Gurav,2023-12-14,549.31,549.31,21
PUNE_G001,Pimpale Gurav,2023-12-15,549.31,549.31,86
PUNE_G001,Pimpale Gurav,2023-12-16,549.31,549.31,86
PUNE_G001,Pimpale Gurav,2023-12-17,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2023-12-18,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2023-12-19,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2023-12-20,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2023-12-21,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2023-12-22,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-12-23,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2023-12-24,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-12-25,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2023-12-26,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-12-27,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-12-28,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-12-29,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-12-30,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-12-31,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-01-01,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-01-02,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-01-03,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-01-04,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-01-05,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-01-06,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-01-07,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-01-08,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-01-09,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-01-10,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-01-11,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-01-12,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-01-13,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-01-14,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-01-15,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2024-01-16,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2024-01-17,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-01-18,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-01-19,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-01-20,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2024-01-21,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-01-22,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2024-01-23,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-01-24,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2024-01-25,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-01-26,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-01-27,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-01-28,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-01-29,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-01-30,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-01-31,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-02-01,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-02-02,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-02-03,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-02-04,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-02-05,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-02-06,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-02-07,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-02-08,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-02-09,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2024-02-10,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2024-02-11,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2024-02-12,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2024-02-13,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2024-02-14,549.31,549.31,71
PUNE_G001,Pimpale Gurav,2024-02-15,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2024-02-16,549.31,549.31,71
PUNE_G001,Pimpale Gurav,2024-02-17,549.31,549.31,71
PUNE_G001,Pimpale Gurav,2024-02-18,549.31,549.31,66
PUNE_G001,Pimpale Gurav,2024-02-19,549.31,549.31,63
PUNE_G001,Pimpale Gurav,2024-02-20,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2024-02-21,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-02-22,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-02-23,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-02-24,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-02-25,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-02-26,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2024-02-27,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-02-28,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-02-29,549.31,549.31,45
PUNE_G001,Pimpale Gurav,2024-03-26,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2024-03-27,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-03-28,549.31,549.31,86
PUNE_G001,Pimpale Gurav,2024-03-29,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2024-03-30,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2024-03-31,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-04-01,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-04-02,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-04-03,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-04-04,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-04-05,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-04-06,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-04-07,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-04-08,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2024-04-09,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-04-10,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2024-04-11,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-04-12,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-04-13,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2024-04-14,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-04-15,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-04-16,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-04-17,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-04-18,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-04-19,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2024-04-20,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-04-21,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2024-04-22,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-04-23,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-04-24,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-04-25,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-04-26,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-04-27,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2024-04-28,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-04-29,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2024-04-30,549.31,549.31,71
PUNE_G001,Pimpale Gurav,2024-05-01,549.31,549.31,74
PUNE_G001,Pimpale Gurav,2024-05-02,549.31,549.31,72
PUNE_G001,Pimpale Gurav,2024-05-03,549.31,549.31,73
PUNE_G001,Pimpale Gurav,2024-05-04,549.31,549.31,86
PUNE_G001,Pimpale Gurav,2024-05-05,549.31,549.31,80
PUNE_G001,Pimpale Gurav,2024-05-06,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2024-05-07,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2024-05-08,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-05-09,549.31,549.31,64
PUNE_G001,Pimpale Gurav,2024-05-10,549.31,549.31,69
PUNE_G001,Pimpale Gurav,2024-05-11,549.31,549.31,62
PUNE_G001,Pimpale Gurav,2024-05-12,549.31,549.31,74
PUNE_G001,Pimpale Gurav,2024-05-13,549.31,549.31,80
PUNE_G001,Pimpale Gurav,2024-05-14,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2024-05-15,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2024-05-16,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2024-05-17,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-05-18,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-05-19,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-05-20,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2024-05-21,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2024-05-22,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2024-05-23,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2024-05-24,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2024-05-25,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2024-05-26,549.31,549.31,80
PUNE_G001,Pimpale Gurav,2024-05-27,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2024-05-28,549.31,549.31,76
PUNE_G001,Pimpale Gurav,2024-05-29,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2024-05-30,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2024-05-31,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2024-06-01,549.31,549.31,76
PUNE_G001,Pimpale Gurav,2024-06-02,549.31,549.31,77
PUNE_G001,Pimpale Gurav,2024-06-03,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2024-06-04,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2024-06-05,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2024-06-06,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2024-06-07,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2024-06-08,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2024-06-09,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2024-06-10,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2024-06-11,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2024-06-12,549.31,549.31,74
PUNE_G001,Pimpale Gurav,2024-06-13,549.31,549.31,59
PUNE_G001,Pimpale Gurav,2024-06-14,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2024-06-15,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2024-06-16,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2024-06-17,549.31,549.31,80
PUNE_G001,Pimpale Gurav,2024-06-18,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2024-06-19,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2024-06-20,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2024-06-21,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2024-06-22,549.31,549.31,74
PUNE_G001,Pimpale Gurav,2024-06-23,549.362,549.72,78
PUNE_G001,Pimpale Gurav,2024-06-24,549.31,549.31,67
PUNE_G001,Pimpale Gurav,2024-06-25,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2024-06-26,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2024-06-27,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2024-06-28,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2024-06-29,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2024-06-30,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2024-07-01,549.31,549.31,63
PUNE_G001,Pimpale Gurav,2024-07-02,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2024-07-03,549.31,549.31,75
PUNE_G001,Pimpale Gurav,2024-07-04,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2024-07-05,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2024-07-06,549.31,549.31,65
PUNE_G001,Pimpale Gurav,2024-07-07,549.31,549.31,62
PUNE_G001,Pimpale Gurav,2024-07-08,549.31,549.31,76
PUNE_G001,Pimpale Gurav,2024-07-09,549.31,549.31,86
PUNE_G001,Pimpale Gurav,2024-07-10,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2024-07-11,549.31,549.31,46
PUNE_G001,Pimpale Gurav,2024-07-12,549.31,549.31,30
PUNE_G001,Pimpale Gurav,2024-07-13,549.31,549.31,50
PUNE_G001,Pimpale Gurav,2024-07-14,550.765,552.76,71
PUNE_G001,Pimpale Gurav,2024-07-15,550.316,551.58,67
PUNE_G001,Pimpale Gurav,2024-07-16,549.324,549.47,87
PUNE_G001,Pimpale Gurav,2024-07-17,549.312,549.38,83
PUNE_G001,Pimpale Gurav,2024-07-18,549.32,549.4,80
PUNE_G001,Pimpale Gurav,2024-07-19,549.36,549.59,77
PUNE_G001,Pimpale Gurav,2024-07-20,549.727,550.12,79
PUNE_G001,Pimpale Gurav,2024-07-21,549.514,549.85,71
PUNE_G001,Pimpale Gurav,2024-07-22,549.946,550.32,69
PUNE_G001,Pimpale Gurav,2024-07-23,550.695,551.06,69
PUNE_G001,Pimpale Gurav,2024-07-24,552.318,553.25,69
PUNE_G001,Pimpale Gurav,2024-07-25,555.373,557.46,38
PUNE_G001,Pimpale Gurav,2024-07-26,553.833,556.04,44
PUNE_G001,Pimpale Gurav,2024-07-27,554.652,555.16,65
PUNE_G001,Pimpale Gurav,2024-07-28,555.16,555.16,76
PUNE_G001,Pimpale Gurav,2024-07-29,555.16,555.16,75
PUNE_G001,Pimpale Gurav,2024-07-30,555.16,555.16,70
PUNE_G001,Pimpale Gurav,2024-07-31,555.16,555.16,77
PUNE_G001,Pimpale Gurav,2024-08-01,555.16,555.16,70
PUNE_G001,Pimpale Gurav,2024-08-02,555.16,555.16,75
PUNE_G001,Pimpale Gurav,2024-08-03,555.16,555.16,81
PUNE_G001,Pimpale Gurav,2024-08-04,555.16,555.16,67
PUNE_G001,Pimpale Gurav,2024-08-05,555.16,555.16,78
PUNE_G001,Pimpale Gurav,2024-08-06,555.16,555.16,86
PUNE_G001,Pimpale Gurav,2024-08-07,555.16,555.16,79
PUNE_G001,Pimpale Gurav,2024-08-08,555.16,555.16,88
PUNE_G001,Pimpale Gurav,2024-08-09,559.774,569.2,84
PUNE_G001,Pimpale Gurav,2024-08-10,550.777,554.46,89
PUNE_G001,Pimpale Gurav,2024-08-11,550.783,556.84,80
PUNE_G001,Pimpale Gurav,2024-08-12,552.552,555.95,72
PUNE_G001,Pimpale Gurav,2024-08-13,567.05,573.46,81
PUNE_G001,Pimpale Gurav,2024-08-14,556.145,573.43,83
PUNE_G001,Pimpale Gurav,2024-08-15,535.848,548.45,83
PUNE_G001,Pimpale Gurav,2024-08-16,534.424,539.65,38
PUNE_G001,Pimpale Gurav,2024-08-23,549.8,549.8,20
PUNE_G001,Pimpale Gurav,2024-08-24,549.8,549.8,44
PUNE_G001,Pimpale Gurav,2024-08-25,549.8,549.8,61
PUNE_G001,Pimpale Gurav,2024-08-26,549.8,549.8,37
PUNE_G001,Pimpale Gurav,2024-09-25,549.105,549.11,2
PUNE_G003,Nighoje,2022-02-14,562.517,562.54,80
PUNE_G003,Nighoje,2022-02-15,562.501,562.52,79
PUNE_G003,Nighoje,2022-02-16,562.506,562.53,76
PUNE_G003,Nighoje,2022-02-17,562.497,562.51,44
PUNE_G003,Nighoje,2022-02-18,562.474,562.5,86
PUNE_G003,Nighoje,2022-02-19,562.46,562.49,86
PUNE_G003,Nighoje,2022-02-20,562.46,562.49,89
PUNE_G003,Nighoje,2022-02-21,562.472,562.5,92
PUNE_G003,Nighoje,2022-02-22,562.468,562.5,82
PUNE_G003,Nighoje,2022-02-23,562.47,562.5,81
PUNE_G003,Nighoje,2022-02-24,562.473,562.5,80
PUNE_G003,Nighoje,2022-02-25,562.497,562.52,84
PUNE_G003,Nighoje,2022-02-26,562.531,562.55,84
PUNE_G003,Nighoje,2022-02-27,562.527,562.55,82
PUNE_G003,Nighoje,2022-02-28,562.522,562.55,82
PUNE_G003,Nighoje,2022-03-01,562.515,562.54,88
PUNE_G003,Nighoje,2022-03-02,562.522,562.54,66
PUNE_G003,Nighoje,2022-03-03,562.495,562.54,36
PUNE_G003,Nighoje,2022-03-04,562.485,562.52,96
PUNE_G003,Nighoje,2022-03-05,562.462,562.49,86
PUNE_G003,Nighoje,2022-03-06,562.444,562.48,73
PUNE_G003,Nighoje,2022-03-07,562.441,562.48,88
PUNE_G003,Nighoje,2022-03-08,562.442,562.47,77
PUNE_G003,Nighoje,2022-03-09,562.457,562.47,38
PUNE_G003,Nighoje,2022-05-19,562.491,562.5,41
PUNE_G003,Nighoje,2022-05-20,562.497,562.52,81
PUNE_G003,Nighoje,2022-05-21,562.478,562.51,82
PUNE_G003,Nighoje,2022-05-22,562.46,562.5,87
PUNE_G003,Nighoje,2022-05-23,562.438,562.48,87
PUNE_G003,Nighoje,2022-05-24,562.424,562.46,83
PUNE_G003,Nighoje,2022-05-25,562.415,562.46,88
PUNE_G003,Nighoje,2022-05-26,562.417,562.46,83
PUNE_G003,Nighoje,2022-05-27,562.426,562.46,88
PUNE_G003,Nighoje,2022-05-28,562.437,562.48,89
PUNE_G003,Nighoje,2022-05-29,562.43,562.47,87
PUNE_G003,Nighoje,2022-05-30,562.412,562.46,88
PUNE_G003,Nighoje,2022-05-31,562.385,562.44,93
PUNE_G003,Nighoje,2022-06-01,562.365,562.4,80
PUNE_G003,Nighoje,2022-06-02,562.358,562.39,87
PUNE_G003,Nighoje,2022-06-03,562.388,562.43,87
PUNE_G003,Nighoje,2022-06-04,562.396,562.44,88
PUNE_G003,Nighoje,2022-06-05,562.388,562.43,86
PUNE_G003,Nighoje,2022-06-06,562.379,562.42,81
PUNE_G003,Nighoje,2022-06-07,562.383,562.41,82
PUNE_G003,Nighoje,2022-06-08,562.372,562.42,86
PUNE_G003,Nighoje,2022-06-09,562.409,562.44,88
PUNE_G003,Nighoje,2022-06-10,562.433,562.46,90
PUNE_G003,Nighoje,2022-06-11,562.447,562.47,87
PUNE_G003,Nighoje,2022-06-12,562.475,562.67,52
PUNE_G003,Nighoje,2022-06-13,562.49,562.5,23
PUNE_G003,Nighoje,2022-06-14,562.464,562.5,37
PUNE_G003,Nighoje,2022-06-15,562.476,562.5,30
PUNE_G003,Nighoje,2022-06-16,562.456,562.48,16
PUNE_G003,Nighoje,2022-06-17,562.43,562.47,70
PUNE_G003,Nighoje,2022-06-18,562.405,562.45,88
PUNE_G003,Nighoje,2022-06-19,562.366,562.42,90
PUNE_G003,Nighoje,2022-06-20,562.49,562.52,79
PUNE_G003,Nighoje,2022-06-21,562.535,562.54,76
PUNE_G003,Nighoje,2022-06-22,562.568,562.61,80
PUNE_G003,Nighoje,2022-06-23,562.543,562.57,85
PUNE_G003,Nighoje,2022-06-24,562.512,562.52,76
PUNE_G003,Nighoje,2022-06-25,562.494,562.51,85
PUNE_G003,Nighoje,2022-06-26,562.478,562.5,79
PUNE_G003,Nighoje,2022-06-27,562.486,562.5,79
PUNE_G003,Nighoje,2022-06-28,562.514,562.53,81
PUNE_G003,Nighoje,2022-06-29,562.517,562.53,80
PUNE_G003,Nighoje,2022-06-30,562.503,562.52,79
PUNE_G003,Nighoje,2022-07-01,562.528,562.54,87
PUNE_G003,Nighoje,2022-07-02,562.527,562.54,86
PUNE_G003,Nighoje,2022-07-03,562.534,562.54,85
PUNE_G003,Nighoje,2022-07-04,562.552,562.56,83
PUNE_G003,Nighoje,2022-07-05,562.573,562.62,84
PUNE_G003,Nighoje,2022-07-06,563.051,563.59,82
PUNE_G003,Nighoje,2022-07-07,563.714,564.08,83
